m,n,mu,nu,Re[A],Im[A],Re[B],Im[B]
-9,9,5,10,-4.157961820150381,-3.6234474404147856,0.13088941636108706,-0.15019762390395447
-9,9,6,10,-0.07742718892121843,-0.20951904688604592,0.0058000812340799224,-0.002143404106423649
-9,9,7,10,0.0011775760410345332,-0.008007177295615578,0.00015971444306843178,0.000023488414783514582
-9,9,8,10,0.00015945140725470738,-0.00021149065859785897,2.7083008385908168e-6,2.0418981284820755e-6
-9,9,9,10,7.190689567767255e-6,-3.252461493685989e-6,2.0095585824615456e-8,4.442823370169155e-8
-9,9,10,10,2.1496284248979085e-7,1.6200510985368687e-8,0.,0.
-9,9,-11,11,-5.4705690242343006e14,-3.512611975419298e14,7.063004150473694e13,-1.0999977223215922e14
-9,9,-10,11,-1.3688417940009934e13,-2.5056480968892062e13,-4.757554814855127e13,2.599064040923404e13
-9,9,-9,11,-1.1395150725608585,2.9524150364109244e14,-4.859914215733704e13,0.1048387254202287
-9,9,-8,11,-2.508791419363041e12,4.592311889481495e12,7.022851364245352e12,3.836601186090111e12
-9,9,-7,11,2.260473697730442e13,-1.4514334698264895e13,2.3952424337074697e12,3.7303690686772217e12
-9,9,-6,11,2.5225043743244e12,-1.7888300495797455e11,-5.22966755341121e9,-7.374573835474948e10
-9,9,-5,11,-8.5058802518939e11,-3.892780353763214e11,7.832269969905316e10,-1.7113822104069217e11
-9,9,-4,11,-1.2752005964936842e11,-1.7070448917086078e11,1.795003436683988e10,-1.3409075908229631e10
-9,9,-3,11,-6.770784771582714e8,-4.7498765144059725e9,-1.5829773914200501e9,2.2564795491166607e8
-9,9,-2,11,-1.6324286277487164e9,4.357958375173078e9,-7.472841368343258e8,-2.799219067764488e8
-9,9,-1,11,-7.79447240712737e8,6.732016871645315e8,-8.159120805454108e7,-9.446803713815993e7
-9,9,0,11,-1.2728806038149405e8,2.7448554229919896e7,-2.678169223858981e6,-1.241955998931372e7
-9,9,1,11,-1.148940073007713e7,-3.398713127688171e6,275688.3086530784,-931968.4644484719
-9,9,2,11,-616756.5262924316,-619492.1713751312,42146.156784417406,-41960.041556672004
-9,9,3,11,-14782.977228908394,-50799.52821128578,2894.3734434777134,-842.2805922316109
-9,9,4,11,588.0226708614497,-2669.4667897453282,126.29244208613892,27.819345567580992
-9,9,5,11,80.81991142851712,-92.74209480164046,3.5872947965804682,3.126140813917494
-9,9,6,11,4.592572949182022,-1.6971727327692239,0.05238568433079577,0.1417563882195102
-9,9,7,11,0.17255718950959917,0.025377134110171826,-0.0006019171119880306,0.0040928626814781795
-9,9,8,11,0.004483617954092294,0.003380381890681416,-0.000057907373154497224,0.000076806274067895
-9,9,9,11,0.00006787850983986877,0.00015006889198493755,-1.6538586005864686e-6,7.480661435477775e-7
-9,9,10,11,-3.3307592684818794e-7,4.419548745398952e-6,-2.3543549415548525e-8,-1.774341679349904e-9
-9,9,11,11,-5.98734160061649e-8,9.234582576619818e-8,0.,0.
-9,9,-12,12,-1.1430420596268562e16,1.6118516100078714e17,-1.5825840355676532e16,-1.1222870047814658e15
-9,9,-11,12,7.71691549035325e16,-1.201838379518524e17,2.8831347273153576e16,1.8512395191530332e16
-9,9,-10,12,3.865353246034985e16,-2.1116521024346884e16,2.774943963285906e14,5.079500853234905e14
-9,9,-9,12,-2.3940379205938536e16,-0.4162501675273871,-0.008119659961859928,-4.720987367528803e15
-9,9,-8,12,-3.234054724942359e15,-1.7667721485270855e15,2.456939701103653e13,-4.4973979558581e13
-9,9,-7,12,6.353510163421786e14,9.895005807186518e14,-1.963040233297376e14,1.260453638582251e14
-9,9,-6,12,1.5895579750718537e13,2.2415024536864122e14,-1.703936094851213e13,1.208343628680434e12
-9,9,-5,12,7.313151226108775e12,-1.5979526955107527e13,4.734885796396008e12,2.166956253753851e12
-9,9,-4,12,6.244766722331959e12,-4.664979982635959e12,5.806610970805175e11,7.773008907858698e11
-9,9,-3,12,5.916058506309226e11,-8.433136886995557e10,2.493461456608447e9,1.7492261845376076e10
-9,9,-2,12,-6.375706886162049e10,-2.3882482454165714e10,5.228800262464373e9,-1.3958891377284422e10
-9,9,-1,12,-1.4518048388117958e10,-1.6809305401943949e10,2.1011046898313494e9,-1.8147055351820428e9
-9,9,0,12,-6.37875413947237e8,-2.958040103907628e9,2.899756613511738e8,-6.253070902407883e7
-9,9,1,12,8.057731084497397e7,-2.7239280847443026e8,2.2131088798552345e7,6.546661901413856e6
-9,9,2,12,1.4703846783144146e7,-1.4638915363494746e7,1.0023692489585589e6,1.006815292721479e6
-9,9,3,12,1.197340261125744e6,-348433.4291818238,20174.50658299155,69326.72630431478
-9,9,4,12,62241.28940499811,13710.336976051714,-668.5640925403693,3035.103458235971
-9,9,5,12,2135.2029145016136,1860.718272549517,-75.65985482943333,86.82085027370844
-9,9,6,12,38.55339301401951,104.3260161070742,-3.4799604187505873,1.2860098248132552
-9,9,7,12,-0.5686797876548831,3.866858466469201,-0.10321619061526252,-0.015179495673455353
-9,9,8,12,-0.07473668073881065,0.0991280673090601,-0.0020381192327557696,-0.001536620964587047
-9,9,9,12,-0.0032744242819844043,0.0014810733783980506,-0.000022038850051642447,-0.00004872449050037307
-9,9,10,12,-0.00009520852496797298,-7.1753180074256285e-6,6.881734025789006e-8,-9.131299060741636e-7
-9,9,11,12,-1.9650293226776133e-6,-1.2740480376326261e-6,5.916345455154634e-9,-9.125081597450414e-9
-9,9,12,12,-2.5349899176361368e-8,-4.689477831959741e-8,0.,0.
-8,9,-1,1,-0.000011113770498163271,0.0000296695049346867,-8.066498236025977e-6,-3.021594405752498e-6
-8,9,0,1,-0.000015672299677128285,0.000013536026600987813,-1.5671801276515232e-6,-1.8145145051390624e-6
-8,9,1,1,-5.928909160921404e-6,1.2785172791534542e-6,1.725651282175275e-8,8.002418006537189e-8
-8,9,-2,2,-0.002971119836851083,0.0004235228619380976,-0.00012233591837193538,-0.0008582173636569912
-8,9,-1,2,-0.0022227270271616747,-0.0008326016263726401,0.00015808673124620553,-0.0004220309437815262
-8,9,0,2,-0.0005388496411381689,-0.0006238915824961942,0.00006951732527122644,-0.00006004149891796883
-8,9,1,2,-0.000036472109122173556,-0.00016913328072934713,7.685622986379596e-6,-1.657337213717441e-6
-8,9,2,2,7.144033006770891e-6,-0.00002415051078450977,-2.941970994559636e-7,-8.702730173140714e-8
-8,9,-3,3,-0.12275431010011127,-0.1643248274274486,0.05290328128167937,-0.0395199307106866
-8,9,-2,3,-0.03099129027219386,-0.21741172815951273,0.04969856875848743,-0.007084359172055852
-8,9,-1,3,0.03339794381153918,-0.0891597013633528,0.01438574712178198,0.00538869429476067
-8,9,0,3,0.018046084573322567,-0.015586243618446257,0.001678858941517317,0.0019438186125517094
-8,9,1,3,0.003934013110099008,-0.0008483354359406022,0.000053136483257581976,0.0002464115170764898
-8,9,2,3,0.00047886503979633206,0.0001416544635688572,-3.3338820698264154e-6,0.000011270238366104557
-8,9,3,3,0.0000340018134932769,0.000034152629722891705,3.791793105170427e-7,-3.7750487448022314e-7
-8,9,-4,4,2.939515406018234,-6.4229583460666015,2.868573039477583,1.3128241221673576
-8,9,-3,4,12.025390011213794,-8.98323447123323,2.4812351166915696,3.321500744863227
-8,9,-2,4,9.216468608038152,-1.3137757394284508,0.2616813941057508,1.8357610676544924
-8,9,-1,4,2.7947440027450954,1.046870971347687,-0.15302278546330947,0.4085121506487073
-8,9,0,4,0.39825290935750013,0.4611056942117508,-0.04820834181611106,0.04163711839730737
-8,9,1,4,0.01862499633581715,0.08637029252398322,-0.006031333635699931,0.00130060421913946
-8,9,2,4,-0.0027614785107772147,0.009335219545109847,-0.00037220215340205107,-0.00011010220416542689
-8,9,3,4,-0.0006045516220925421,0.0006018819536953703,-8.095669879351641e-6,-8.131578505450404e-6
-8,9,4,4,-0.000059005907345394465,0.000017171084365784638,1.7515180627722673e-7,6.018834356883238e-7
-8,9,-5,5,-418.16691944946734,29.654241736657458,-3.0268215954924944,-42.68248181962878
-8,9,-4,5,291.4172297971657,133.36929670401412,-71.38600380779835,155.98126399818588
-8,9,-3,5,366.3137572056177,490.36522545541567,-125.40465312920637,93.68007206518011
-8,9,-2,5,42.924744628186154,301.127924272581,-54.95547566922417,7.833713079651152
-8,9,-1,5,-28.79229914648806,76.86439644161952,-10.508207722571735,-3.9362237166789797
-8,9,0,5,-11.082110115187238,9.571520479134923,-0.9752601700410425,-1.1291769807013867
-8,9,1,5,-1.8620918689559682,0.4015437857482016,-0.02941232905838083,-0.13639473634143665
-8,9,2,5,-0.18398226367073517,-0.054424329822754504,0.0026508565544887735,-0.00896126036185642
-8,9,3,5,-0.01099756740867668,-0.011046347502474891,0.0003000215033648105,-0.00029869662407123977
-8,9,4,5,-0.0002940512570437269,-0.0010104639205251538,8.013147911102951e-6,-2.3318756546127284e-6
-8,9,5,5,0.00001299402131027598,-0.00005898940648361125,-5.565565612397512e-7,-1.2259672114403207e-7
-8,9,-6,6,-20048.54589432237,-31223.76028799819,12290.881295797348,-7891.884128171952
-8,9,-5,6,-4568.626804705603,-64424.12512789673,11134.992141357818,-789.636233927965
-8,9,-4,6,883.6422014915333,-1930.79343514227,-3715.544289663257,-1700.4469127063167
-8,9,-3,6,-14091.914053590339,10526.974008802235,-2685.34027958041,-3594.7257391198323
-8,9,-2,6,-8349.788075835439,1190.233425613166,-206.13870989189596,-1446.1151105185138
-8,9,-1,6,-1947.1227303088183,-729.3642144000794,95.18655886277934,-254.1116066875351
-8,9,0,6,-222.2043185021845,-257.27288899181315,25.65711153812648,-22.159820284232698
-8,9,1,6,-8.627781455971231,-40.00988750543769,2.9987178618000274,-0.6466472157966382
-8,9,2,6,1.0928694674767019,-3.6944616346737056,0.1992892031457192,0.05895232021673281
-8,9,3,6,0.20904756701818966,-0.20812442387742294,0.007410056735969271,0.007442924301058753
-8,9,4,6,0.01814920512172427,-0.0052815310591335625,0.00010189391628588333,0.00035014346533667357
-8,9,5,6,0.0010115367739830623,0.0002228184886199092,-1.0237713759611379e-6,4.647650207799675e-6
-8,9,6,6,0.00003722031059924973,0.000032435564588088754,2.8468242588549697e-7,-3.266774741913148e-7
-8,9,-7,7,-3.118441590352626e6,5.708269045526812e6,-953427.7880040003,-520859.9747908678
-8,9,-6,7,1.3245917193031255e6,-850510.5623360391,631284.679756458,983167.6367451457
-8,9,-5,7,4.5717909865820175e6,-324207.8459996276,64347.51032928369,907391.2657319859
-8,9,-4,7,836599.1580844466,382875.92466873245,-5898.115025239657,12887.616448198414
-8,9,-3,7,-211086.6757213127,-282570.7833642812,82346.3940209174,-61514.59243082628
-8,9,-2,7,-28995.375734939254,-203409.88360433563,34548.77475204367,-4924.808408355718
-8,9,-1,7,17392.613495118545,-46431.60770326044,5879.398778569152,2202.3383552179853
-8,9,0,7,5839.792967052998,-5043.777529466596,494.6321360792772,572.6956140866195
-8,9,1,7,861.7984387246421,-185.83927753865575,14.089708819232603,65.33865834671987
-8,9,2,7,75.7116178370413,22.39647441207621,-1.28185320463558,4.333323994075855
-8,9,3,7,4.074159443520734,4.092230519825026,-0.16835512155067453,0.16761167412438172
-8,9,4,7,0.09916397478423004,0.34076242265623136,-0.009162608156507374,0.002666375702776049
-8,9,5,7,-0.004027881186190252,0.018285511073617026,-0.00025747049259257604,-0.00005671487927997162
-8,9,6,7,-0.0005664522485731144,0.0006500126912937163,-1.5906115640705012e-6,-1.3861352388072117e-6
-8,9,7,7,-0.000032941291268172865,0.00001217336380742944,9.98838081855372e-8,2.7028697001612723e-7
-8,9,-8,8,7.54358866451687e7,0.061411422519828486,0.009327821443353571,-1.0957090424781245e8
-8,9,-7,8,-9.679695034858416e8,-5.288041498653534e8,1.071799327814235e8,-1.9619155097483376e8
-8,9,-6,8,-9.317241535793197e7,-1.4510743940370542e8,-2.2449408742067575e7,1.4414599585210754e7
-8,9,-5,8,1.4406243859686246e7,2.0314849452669463e8,-4.516698476224326e7,3.20300969203208e6
-8,9,-4,8,-2.5276813341019887e7,5.523084476634917e7,-5.597083070750557e6,-2.561547349711119e6
-8,9,-3,8,2.131438028840826e6,-1.5922317327265143e6,1.052852501668163e6,1.409399030738429e6
-8,9,-2,8,4.340282537795748e6,-618692.2717284374,107567.90854698188,754616.0448866913
-8,9,-1,8,1.0500449479138355e6,393331.7590096022,-49097.797567609436,131072.28976215445
-8,9,0,8,112480.94691978564,130232.83420256096,-12627.516405461647,10906.27422207727
-8,9,1,8,4019.687979616963,18640.627917171827,-1422.2256390854566,306.6904897805736
-8,9,2,8,-468.0524817855685,1582.258438387071,-93.99861819925779,-27.80600530557184
-8,9,3,8,-82.64379615509027,82.27884546642308,-3.6974514556661915,-3.7138516305520874
-8,9,4,8,-6.660773119813382,1.938326217274806,-0.0624177071280594,-0.21448927540354226
-8,9,5,8,-0.34664946635316196,-0.07635897394967367,0.001587945339622526,-0.007208850199335237
-8,9,6,8,-0.011976745940552059,-0.010437111089495767,0.00010914299532857651,-0.00012524327038703322
-8,9,7,8,-0.00021844979585560094,-0.0005911281767789196,5.925946577343266e-7,-2.1899172986910102e-7
-8,9,8,8,3.259316332728842e-6,-0.00002216241060384318,-1.7073071797353078e-7,-2.5108523956918022e-8
-8,9,-9,9,8.08907380934993e10,1.4806950287919238e11,-3.971570085078561e10,2.1696786260483574e10
-8,9,-8,9,0.6341812694313093,1.0903121217328198e11,-2.385918996794969e9,-0.10825763779474916
-8,9,-7,9,4.0100011185649925e10,-7.340257811580768e10,1.7375507183815983e10,9.492282836808857e9
-8,9,-6,9,2.2224319616220192e10,-1.4270071519738667e10,1.0075130930213265e9,1.5691086737619252e9
-8,9,-5,9,-5.616656550107875e9,3.983043247523812e8,-1.12281852452413e8,-1.583333553877917e9
-8,9,-4,9,-2.432638175653275e9,-1.113315238112945e9,1.4412957579806632e8,-3.1492886859374744e8
-8,9,-3,9,-1.0421493351990364e8,-1.3950712569776055e8,-9.651721737713216e6,7.210051344814842e6
-8,9,-2,9,1.0921292997370435e7,7.661562856476705e7,-1.4813380990826758e7,2.1115962514845743e6
-8,9,-1,9,-8.403749490941238e6,2.2434788176565446e7,-2.813985573202656e6,-1.0540785873351668e6
-8,9,0,9,-2.8534390265468503e6,2.464490046992693e6,-237846.62775124336,-275383.88754546724
-8,9,1,9,-404608.7616536205,87250.33206464656,-6688.240377321912,-31015.59149029841
-8,9,2,9,-33655.695100156474,-9955.789291858424,606.5319978999075,-2050.3905206693603
-8,9,3,9,-1708.9684269820907,-1716.5486160428638,81.78231783711261,-81.42117139171646
-8,9,4,9,-39.28425610667771,-134.9945714891635,4.866503109510506,-1.4161825352606914
-8,9,5,9,1.5107682898703942,-6.858486886060226,0.17636606896653423,0.038849423907959514
-8,9,6,9,0.20178513391454128,-0.23155155317902174,0.0037913553934820357,0.0033039690094408864
-8,9,7,9,0.01118088618461302,-0.004131865812627128,0.000032415833622765666,0.00008771769528620032
-8,9,8,9,0.00041061644905453844,0.00006038733433891429,0.,0.
-8,9,9,9,0.000010446303234564579,7.875892781288005e-6,5.717996221668436e-8,-7.584146214833895e-8
-8,9,-10,10,2.4974281411478344e13,-3.8895138787947016e13,5.82233487580356e12,3.738478231251834e12
-8,9,-9,10,-1.6927426879946514e13,9.247495451155635e12,-3.4244668912076943e12,-6.268444597764672e12
-8,9,-8,10,-1.8993510031990387e13,1.3268286520256418,0.16692262113197934,-2.1294921459080571e12
-8,9,-7,10,2.78155955515456e12,1.5195729106297703e12,-5.0092687028754553e11,9.169404855372233e11
-8,9,-6,10,1.0367106459677552e12,1.6145811682621575e12,-1.9254029618835895e11,1.2362870245235461e11
-8,9,-5,10,-1.9983739799596257e9,-2.817991070291145e10,3.690249628839111e10,-2.61693477867046e9
-8,9,-4,10,3.7884203679079124e10,-8.277849522670659e10,1.2227801749688572e10,5.596145843964895e9
-8,9,-3,10,9.389325952877853e9,-7.014035842841388e9,4.0921137117636114e8,5.477900361060112e8
-8,9,-2,10,-8.536246011010065e8,1.2168123597010782e8,-3.4917608778644726e7,-2.449558440743803e8
-8,9,-1,10,-4.447172677507458e8,-1.6658470242999426e8,2.160896819700595e7,-5.768765772189504e7
-8,9,0,10,-5.282812849253738e7,-6.116553147535787e7,5.92777674047389e6,-5.119768336305408e6
-8,9,1,10,-1.895787623142446e6,-8.791396713419866e6,677656.5450196424,-146130.6926155039
-8,9,2,10,214965.16639975843,-726692.9708346778,45099.62179244858,13341.050611848363
-8,9,3,10,36550.59382740006,-36389.18831350677,1806.4960506364039,1814.5088268733211
-8,9,4,10,2825.939568725689,-822.3659109783233,32.00574854589538,109.98305016672134
-8,9,5,10,141.00072671124596,31.059245326690174,-0.9137089974065464,4.147996233708109
-8,9,6,10,4.67462055851055,4.073688655715647,-0.08498638533403723,0.09752318786527336
-8,9,7,10,0.0819444791638547,0.22174289692285667,-0.002897844530955415,0.001070890495624662
-8,9,8,10,-0.001177246736470415,0.008004938119598686,-0.000047299364318244866,-6.9560840382324564e-6
-8,9,9,10,-0.0001510396399606162,0.00020033359052534279,1.4254214939951666e-7,1.0746832255168817e-7
-8,9,10,10,-6.471620610990528e-6,2.9272153443173895e-6,2.0095585824615456e-8,4.442823370169155e-8
-8,9,-11,11,-5.374784700799304e15,-3.811520202174509e14,-1.6659762349245816e13,2.3492630510687578e14
-8,9,-10,11,9.799347245185502e15,6.292088507110081e15,-1.1394488045018972e15,1.774586369980055e15
-8,9,-9,11,1.3683906722176711e14,2.504822324000006e14,3.737955337061704e14,-2.0420543075617122e14
-8,9,-8,11,-1.0215859139877557,-1.7655313250297618e15,2.590234928768645e14,0.08670511388302787
-8,9,-7,11,1.2307054114314668e13,-2.252791144670381e13,-2.7302130164096477e13,-1.491522168668515e13
-8,9,-6,11,-8.105468966957405e13,5.204461772368219e13,-7.538415004909889e12,-1.1740385760301082e13
-8,9,-5,11,-7.618134714343065e12,5.402388371442701e11,1.2221254725789167e10,1.7233704516971008e11
-8,9,-4,11,2.1724470364980825e12,9.94236797700963e11,-1.7220089256295096e11,3.7626581473926184e11
-8,9,-3,11,2.8647419800899286e11,3.834881489721711e11,-3.446393922296786e10,2.574533105023502e10
-8,9,-2,11,1.3876572105532317e9,9.734765786850086e9,2.597467136611427e9,-3.7025996107300174e8
-8,9,-1,11,2.9192994212296953e9,-7.793409859474863e9,1.105768029420748e9,4.142048251674786e8
-8,9,0,11,1.270598979766896e9,-1.097405099678646e9,1.081786356188287e8,1.2525152661501992e8
-8,9,1,11,1.9040982096507356e8,-4.106020848306538e7,3.1923356844250937e6,1.4803920598272081e7
-8,9,2,11,1.5875311274451856e7,4.696122113085469e6,-295939.2500401807,1.0004270756981914e6
-8,9,3,11,791692.3822113699,795203.961384154,-40705.11369993904,40525.36204321223
-8,9,4,11,17717.254149102224,60882.739521090276,-2503.475363792146,728.5268308427018
-8,9,5,11,-660.8817863212478,3000.227827861797,-96.82415153422355,-21.32815302582563
-8,9,6,11,-85.5108085300189,98.12497157052934,-2.388677864177667,-2.0816085061158622
-8,9,7,11,-4.5900823190034625,1.6962523272202568,-0.02907715516360998,-0.07868318507902974
-8,9,8,11,-0.16341385890629484,-0.024032469610285632,0.0002532754631329717,-0.0017222000679915142
-8,9,9,11,-0.0040343194531298684,-0.003041637481207934,0.000013505567705027208,-0.000017913303230441414
-8,9,10,11,-0.000058175291448132864,-0.00012861657613164526,-1.57510342912997e-7,7.124439462359786e-8
-8,9,11,11,2.725166674212447e-7,-3.6159944280536886e-6,-2.3543549415548525e-8,-1.7743416793499042e-9
-8,9,-12,12,-6.879284916151666e17,-1.5031511772525066e18,5.892813173826532e17,-2.6968904654355242e17
-8,9,-11,12,2.058640433372438e17,-2.9029753271212314e18,2.6097634036539488e17,1.8507096543688e16
-8,9,-10,12,-6.894202177812544e17,1.0737083727057903e18,-2.315754568798107e17,-1.4869289089414547e17
-8,9,-9,12,-2.3300706443480835e17,1.2729233945192832e17,-1.7863349525984795e15,-3.269864197597314e15
-8,9,-8,12,1.0714275994743474e17,-0.3644023042014153,-0.008278228835266598,1.879530280888057e16
-8,9,-7,12,1.1691244991492392e16,6.386956248226039e15,-9.013377070031198e13,1.6498876057856666e14
-8,9,-6,12,-1.89448888288937e15,-2.950491620484741e15,5.1366031142729775e14,-3.2981749306599656e14
-8,9,-5,12,-4.088874368261838e13,-5.765893457808666e14,3.852003497214546e13,-2.7316422825824224e12
-8,9,-4,12,-1.6253547708252533e13,3.551464966195469e13,-9.100765626539303e12,-4.165034139448131e12
-8,9,-3,12,-1.2453113314719182e13,9.302753316134871e12,-9.8974621639683e11,-1.324921920075732e12
-8,9,-2,12,-1.0673519879313406e12,1.521473361230709e11,-3.935063327908007e9,-2.7605463051163113e10
-8,9,-1,12,1.033523498801355e11,3.8714306141745605e10,-7.061056350607618e9,1.8850312434876198e10
-8,9,0,12,2.168770541185913e10,2.5110486891178608e10,-2.571112021199464e9,2.2206467098116236e9
